ID,APCID,ProviderID,OutpatientServices,AverageSubmittedCharges,AverageTotalPayments,Year
41390,607,340099,49,220.3673469,118.3859184,2012
41391,607,340106,125,724.46328,116.43776,2012
41392,607,340109,27,178.437037,130.56,2012
41393,607,340113,2278,252.4148859,122.5178753,2012
41394,607,340114,157,146.8535032,124.489172,2012
41395,607,340115,405,290.3898272,125.2543704,2012
41396,607,340119,178,434.2315169,123.4032584,2012
41397,607,340123,26,335.0769231,117.4707692,2012
41398,607,340127,104,215.64,125.5998077,2012
41399,607,340130,495,356.1155556,121.8753131,2012
41400,607,340131,16,208.635,133.590625,2012
41401,607,340132,33,160.590303,117.1933333,2012
41402,607,340141,1374,151.1550437,123.7954367,2012
41403,607,340142,94,149.5297872,124.452766,2012
41404,607,340143,138,516.758913,120.4517391,2012
41405,607,340144,20,706.99,122.119,2012
41406,607,340145,222,328.663964,120.2224775,2012
41407,607,340147,90,349.7444444,125.1106667,2012
41408,607,340151,17,388.5817647,126.1994118,2012
41409,607,340160,53,409.5283019,117.24,2012
41410,607,340166,727,361.5131362,118.8608666,2012
41411,607,340184,1526,214.3467104,121.4580013,2012
41412,607,350002,47,132.1351064,130.463617,2012
41413,607,350006,11,235.1136364,123.2663636,2012
41414,607,350011,3148,178.1471188,130.4314422,2012
41415,607,350015,1809,158.5243007,130.4857546,2012
41416,607,350070,216,145.4166667,130.005463,2012
41417,607,360003,159,326.3301887,122.3559119,2012
41418,607,360006,831,163.2364019,129.3064741,2012
41419,607,360008,275,249.5330182,126.4068,2012
41420,607,360009,155,262.3298065,122.8368387,2012
41421,607,360010,285,179.6906316,119.1902456,2012
41422,607,360011,21,390.9047619,128.7433333,2012
41423,607,360012,12,289.3333333,129.8933333,2012
41424,607,360014,28,202.1785714,137.8975,2012
41425,607,360016,12,441.6333333,124.8833333,2012
41426,607,360017,765,165.526732,128.8839477,2012
41427,607,360019,29,312.7586207,118.4089655,2012
41428,607,360020,561,406.9540998,121.2887166,2012
41429,607,360027,336,754.4214286,121.5235417,2012
41430,607,360029,41,239.5914634,120.7397561,2012
41431,607,360035,134,268.1376866,128.3397761,2012
41432,607,360036,48,196.990625,122.995625,2012
41433,607,360037,261,271.6546743,121.8150192,2012
41434,607,360039,188,208.7337234,124.7419149,2012
41435,607,360040,329,409.331307,129.2153191,2012
41436,607,360041,235,322.8075319,121.7942979,2012
41437,607,360046,36,153.7833333,124.8680556,2012
41438,607,360048,740,262.1306081,123.0283108,2012
41439,607,360052,28,310,124.4328571,2012
41440,607,360055,92,463.293913,121.826087,2012
41441,607,360058,39,214.6325641,118.5361538,2012
41442,607,360059,8039,247.895946,121.7825513,2012
41443,607,360064,40,154.13125,117.26225,2012
41444,607,360065,242,210.3052066,121.8435537,2012
41445,607,360066,275,143.0489818,123.7620364,2012
41446,607,360068,208,268.625,123.0560577,2012
41447,607,360072,71,176.7746479,129.9083099,2012
41448,607,360074,153,361.5098039,122.4252941,2012
41449,607,360075,13,210,121.7823077,2012
41450,607,360077,79,286.6424051,120.7707595,2012
41451,607,360078,19,372.6315789,121.8210526,2012
41452,607,360079,80,208.1625,124.411,2012
41453,607,360081,94,541.9442553,123.0526596,2012
41454,607,360082,46,350.4347826,117.7102174,2012
41455,607,360084,85,210,118.2154118,2012
41456,607,360085,630,394.8255238,129.2420476,2012
41457,607,360086,61,434,124.4032787,2012
41458,607,360087,87,396.7816092,121.7968966,2012
41459,607,360089,91,118.3063736,117.9813187,2012
41460,607,360090,87,184.0114943,122.0365517,2012
41461,607,360096,33,321.2,118.0766667,2012
41462,607,360098,358,171.3044693,121.7986872,2012
41463,607,360112,566,521.4009364,127.1628799,2012
41464,607,360116,141,301.9404255,124.8747518,2012
41465,607,360118,25,211.96,115.0948,2012
41466,607,360125,501,151.6679042,125.9713174,2012
41467,607,360131,210,193.5190476,119.6712381,2012
41468,607,360132,184,210.4901087,123.7307065,2012
41469,607,360133,231,183.1060606,125.055974,2012
41470,607,360134,43,337.0697674,124.8713953,2012
41471,607,360137,4237,305.3574888,121.6520439,2012
41472,607,360141,33,564.6412121,117.98,2012
41473,607,360144,367,393.1525886,121.006376,2012
41474,607,360145,32,312.40625,121.7915625,2012
41475,607,360147,758,188.3122559,117.6186675,2012
41476,607,360151,382,433.9463351,119.6010995,2012
41477,607,360152,21,159.2857143,129.8566667,2012
41478,607,360155,58,254.4137931,121.7987931,2012
41479,607,360156,38,190.4605263,114.2189474,2012
41480,607,360159,197,324.5126904,126.6547208,2012
41481,607,360161,52,165.5,117.9026923,2012
41482,607,360163,457,330.0741357,123.7684902,2012
41483,607,360170,140,317.5005,129.5426429,2012
41484,607,360172,360,292.989,121.7937778,2012
41485,607,360174,36,151,124.38,2012
41486,607,360175,70,199.1892857,127.2467143,2012
41487,607,360179,37,326.4594595,124.8664865,2012
41488,607,360180,265,219.0406415,121.8342264,2012
41489,607,360185,58,239.9827586,116.4746552,2012
41490,607,360192,135,281.3260741,120.3967407,2012
41491,607,360195,16,505.390625,121.85,2012
41492,607,360203,194,392.6631443,126.3569072,2012
41493,607,360210,17,298.4058824,129.9105882,2012
41494,607,360212,148,371.1081081,121.795,2012
41495,607,360218,187,284.7866845,128.760107,2012
41496,607,360230,74,336.2567568,121.7459459,2012
41497,607,360234,33,317.0909091,124.8966667,2012
41498,607,360236,32,333.3125,124.8821875,2012
41499,607,360239,92,198.8913043,123.331087,2012
41500,607,360259,19,327.1052632,123.0578947,2012
41501,607,360276,98,165.5,117.015,2012
41502,607,360351,402,130.4278607,119.8278109,2012
41503,607,360359,100,211.7307,121.8027,2012
41504,607,370001,95,388.0954737,115.0316842,2012
41505,607,370008,25,478.3308,121.5416,2012
41506,607,370013,31,533.1977419,119.2367742,2012
41507,607,370020,21,366.5995238,129.2528571,2012
41508,607,370023,49,298.505102,119.1073469,2012
41509,607,370026,44,383.9090909,120.6425,2012
41510,607,370028,653,1198.638055,119.2605207,2012
41511,607,370032,100,1106.0282,120.5678,2012
41512,607,370037,522,259.2374521,121.4144636,2012
41513,607,370041,161,140.7454037,117.809441,2012
41514,607,370047,45,356.5162222,126.9371111,2012
41515,607,370049,16,376.03125,129.2325,2012
41516,607,370056,134,285.0074627,118.1805224,2012
41517,607,370078,80,495.56025,117.828375,2012
41518,607,370089,14,189,122.525,2012
41519,607,370091,184,187.363587,117.8181522,2012
41520,607,370093,29,224.5517241,121.5748276,2012
41521,607,370094,12,1017.415,113.4091667,2012
41522,607,370097,35,424.1074286,118.3011429,2012
41523,607,370106,365,794.5032877,120.3129589,2012
41524,607,370114,437,236.346865,116.5063616,2012
41525,607,370156,33,276.87,123.3033333,2012
41526,607,370215,4365,348.4394731,121.504071,2012
41527,607,370222,653,158.0260337,121.5372741,2012
41528,607,370229,16,759.21875,114.44375,2012
41529,607,370232,93,554.82,114.361828,2012
41530,607,380002,33,279.4766667,132.6118182,2012
41531,607,380005,256,196.4739063,132.6226563,2012
41532,607,380007,439,158.3689977,138.5644419,2012
41533,607,380009,1461,261.7577344,138.7509651,2012
41534,607,380014,610,226.5540984,138.1784918,2012
41535,607,380017,435,199.9130575,136.8143448,2012
41536,607,380018,240,572.1579583,131.77,2012
41537,607,380020,146,692.930137,140.6228082,2012
41538,607,380022,320,220.3273125,132.9165,2012
41539,607,380025,101,178.0931683,137.8318812,2012
41540,607,380033,476,197.0676891,141.3601891,2012
41541,607,380050,118,182.9017797,142.0415254,2012
41542,607,380051,58,374.2586207,137.0127586,2012
41543,607,380052,26,237.3076923,142.09,2012
41544,607,380060,16,445.4375,131.955625,2012
41545,607,380061,68,276.4154412,136.4576471,2012
41546,607,380071,43,399.4339535,138.9276744,2012
41547,607,380075,33,294.9393939,132.6081818,2012
41548,607,380102,795,204.4041635,141.3542642,2012
41549,607,390002,51,417.9607843,120.1443137,2012
41550,607,390004,81,441.0246914,124.5606173,2012
41551,607,390006,6353,168.1731119,123.6194617,2012
41552,607,390009,82,202.3054878,117.0287805,2012
41553,607,390012,322,546.18,135.5843789,2012
41554,607,390013,351,283.0658974,123.6981766,2012
41555,607,390016,59,190.6932203,118.209661,2012
41556,607,390025,11,175,135.5945455,2012
41557,607,390026,51,578.4445098,133.4541176,2012
41558,607,390031,36,471.7916667,119.2983333,2012
41559,607,390035,54,460.5185185,135.5746296,2012
41560,607,390036,41,205.9268293,119.3543902,2012
41561,607,390039,18,285.5555556,126.9266667,2012
41562,607,390042,118,202.3679661,119.3505932,2012
41563,607,390044,108,160.7025,134.3555556,2012
41564,607,390046,1131,166.5617065,127.9182228,2012
41565,607,390048,61,181.4793443,133.4047541,2012
41566,607,390049,231,366.6277056,125.2336364,2012
41567,607,390050,24,234.7916667,119.3175,2012
41568,607,390052,107,161.2217757,118.3265421,2012
41569,607,390056,29,408.6551724,126.7786207,2012
41570,607,390057,57,407,133.6785965,2012
41571,607,390058,353,738.2879037,123.6998017,2012
41572,607,390062,40,211.075,121.1805,2012
41573,607,390063,26,184.6311538,118.1723077,2012
41574,607,390065,74,263.0405405,131.1751351,2012
41575,607,390066,22,402.1818182,120.285,2012
41576,607,390067,231,187.2640693,127.9144156,2012
41577,607,390068,68,589.3583824,128.8241176,2012
41578,607,390072,29,1314.465517,118.9865517,2012
41579,607,390073,104,374.1907692,120.2678846,2012
41580,607,390076,153,487.1315033,135.5688235,2012
41581,607,390079,55,551.0909091,120.208,2012
41582,607,390081,51,460.5490196,135.5815686,2012
41583,607,390090,25,333.36,119.3384,2012
41584,607,390091,143,219.4545455,118.2023077,2012
41585,607,390097,92,784.5326087,135.5876087,2012
41586,607,390102,164,278.0304878,118.9119512,2012
41587,607,390104,1632,151.0711703,126.5732353,2012
41588,607,390107,294,349.6258503,119.0988435,2012
41589,607,390110,124,147.2107258,117.6698387,2012
41590,607,390112,73,138.9726027,117.1789041,2012
41591,607,390113,290,406.7684828,125.5627931,2012
41592,607,390114,181,284.2154696,117.8525414,2012
41593,607,390115,22,288.24,135.565,2012
41594,607,390118,453,125.7222296,117.7846799,2012
41595,607,390119,16,624.0625,118.69125,2012
41596,607,390123,34,781.7091176,135.5802941,2012
41597,607,390125,106,236.0089623,118.2073585,2012
41598,607,390133,407,497.1165356,133.839312,2012
41599,607,390137,216,1012.248009,117.9264815,2012
41600,607,390142,648,374.1680247,135.5690123,2012
41601,607,390145,106,272.5660377,119.3616038,2012
41602,607,390147,30,199.2933333,116.1826667,2012
41603,607,390151,142,497.7961268,130.4524648,2012
41604,607,390154,561,164.228164,126.5775936,2012
41605,607,390157,74,386.1621622,118.3041892,2012
41606,607,390162,173,708.5476879,137.729711,2012
41607,607,390163,23,376.173913,119.3330435,2012
41608,607,390164,3797,185.2073347,117.2262918,2012
41609,607,390173,123,244.5313821,126.171626,2012
41610,607,390174,56,227.5178571,135.5882143,2012
41611,607,390178,64,336.6875,118.205,2012
41612,607,390179,1745,225.8114613,135.3667278,2012
41613,607,390180,35,290.3428571,135.526,2012
41614,607,390194,33,402.1075758,125.6733333,2012
41615,607,390195,89,410.741573,135.5438202,2012
41616,607,390197,127,486.5597638,125.6844882,2012
41617,607,390201,24,208.4608333,134.5383333,2012
41618,607,390204,122,368.21,135.5980328,2012
41619,607,390211,57,384.6798246,118.2124561,2012
41620,607,390225,186,333.2741935,127.2445161,2012
41621,607,390231,1044,621.3984674,135.5777011,2012
41622,607,390237,20,626.69,119.691,2012
41623,607,390256,754,125.8129973,124.13187,2012
41624,607,390258,80,546.85625,135.58125,2012
41625,607,390263,95,514.9502105,125.6574737,2012
41626,607,390265,27,200.962963,112.0240741,2012
41627,607,390268,90,389.7555556,122.9493333,2012
41628,607,390270,5011,162.5007124,119.6127899,2012
41629,607,390304,65,620.2723077,135.572,2012
41630,607,390321,2032,314.1437008,125.1615453,2012
41631,607,390325,140,280.6,126.7347143,2012
41632,607,410001,569,152.8997012,142.3399824,2012
41633,607,410004,80,251.359625,142.745375,2012
41634,607,410005,126,504.5952381,142.7429365,2012
41635,607,410006,36,309.0177778,134.9033333,2012
41636,607,410007,524,534.7823092,141.9151527,2012
41637,607,410008,58,383.7586207,133.0113793,2012
41638,607,410009,277,567.9502166,133.7072202,2012
41639,607,410011,90,163.0557778,142.7438889,2012
41640,607,410012,14,405.505,126.4371429,2012
41641,607,420002,54,253.9566667,123.3966667,2012
41642,607,420004,13,154,122.1530769,2012
41643,607,420007,124,197.9037097,121.115,2012
41644,607,420010,30,498.152,111.317,2012
41645,607,420015,17,558.5882353,125.2670588,2012
41646,607,420016,17,141.8235294,125.05,2012
41647,607,420023,140,499.9,123.3212857,2012
41648,607,420026,112,333.33,119.8653571,2012
41649,607,420027,83,269.0722892,122.1262651,2012
41650,607,420038,55,352.4727273,123.6405455,2012
41651,607,420043,153,295.3002614,118.0879739,2012
41652,607,420049,24,396.2083333,119.03,2012
41653,607,420051,439,284.2915718,116.4840774,2012
41654,607,420053,33,354.5881818,125.9363636,2012
41655,607,420055,218,400.2401376,113.9683028,2012
41656,607,420067,13,254.8461538,124.9853846,2012
41657,607,420068,159,568.4338994,124.1247799,2012
41658,607,420070,29,267.4482759,117.0165517,2012
41659,607,420071,143,407.7427972,131.9914685,2012
41660,607,420078,381,254.5971129,124.0306562,2012
41661,607,420079,40,759.275,122.148,2012
41662,607,420086,54,185.8703704,120.7472222,2012
41663,607,420087,235,200.2851064,121.7124255,2012
41664,607,420089,68,400.0989706,122.1166176,2012
41665,607,420091,99,582.9115152,114.8878788,2012
41666,607,420098,386,488.9826684,115.7100518,2012
41667,607,420101,86,232.8515116,121.1294186,2012
41668,607,420102,158,269.3094937,123.3260127,2012
41669,607,420103,213,235.6056338,116.770892,2012
41670,607,430005,202,157.4780198,144.8934653,2012
41671,607,430012,80,314.1625,139.73825,2012
41672,607,430027,1541,276.2941596,130.1958923,2012
41673,607,430048,13,399.8461538,142.68,2012
41674,607,430077,363,188.894876,134.6949311,2012
41675,607,440002,313,262.201278,120.1632907,2012
41676,607,440003,48,508.4695833,124.1258333,2012
41677,607,440007,416,200,114.4076923,2012
41678,607,440009,42,249.5430952,118.7109524,2012
41679,607,440012,158,395.8607595,110.8297468,2012
41680,607,440017,121,397.4628099,110.2800826,2012
41681,607,440033,11,362.3636364,121.28,2012
41682,607,440034,127,251.0393701,113.8707087,2012
41683,607,440035,116,535.1206034,117.7524138,2012
41684,607,440049,820,359.7943902,122.9112805,2012
41685,607,440050,88,166.7880682,112.9618182,2012
41686,607,440053,34,336.0308824,124.1285294,2012
41687,607,440054,25,356.6636,113.014,2012
41688,607,440058,27,536.6481481,111.8237037,2012
41689,607,440059,29,176.5344828,122.9706897,2012
41690,607,440063,53,460.4150943,111.56,2012
41691,607,440065,41,346.817561,121.6997561,2012
41692,607,440072,82,551.65,121.0518293,2012
41693,607,440083,15,568.514,121.0286667,2012
41694,607,440091,77,471.9480519,119.0653247,2012
41695,607,440109,19,493.2631579,113.3078947,2012
41696,607,440120,142,328.1704225,112.5572535,2012
41697,607,440125,34,255.1776471,113.9047059,2012
41698,607,440133,131,345.8389313,124.1530534,2012
41699,607,440141,25,244.9344,113.014,2012
41700,607,440144,27,479.0581481,122.9792593,2012
41701,607,440152,1270,247.3351811,123.7423543,2012
41702,607,440173,3596,199.3145161,117.2170634,2012
41703,607,440180,12,307,113.2825,2012
41704,607,450007,21,163.1666667,122.5242857,2012
41705,607,450010,23,262.3391304,133.4247826,2012
41706,607,450015,960,335.5546042,127.6343646,2012
41707,607,450018,373,261.0299464,129.5108847,2012
41708,607,450021,4864,142.5362788,127.5524322,2012
41709,607,450023,106,340.5518868,116.1181132,2012
41710,607,450028,161,448.3478261,125.1370807,2012
41711,607,450029,372,562.6711828,115.151828,2012
41712,607,450032,27,279.4892593,120.1988889,2012
41713,607,450033,54,403.8148148,125.7988889,2012
41714,607,450034,107,335.3046729,119.5794393,2012
41715,607,450035,37,896.2594595,130.0802703,2012
41716,607,450037,70,472.2951429,118.8461429,2012
41717,607,450039,1722,243.014849,126.5457724,2012
41718,607,450040,314,600.8967516,121.0681529,2012
41719,607,450044,38,440.2105263,127.7331579,2012
41720,607,450046,158,339.1770253,118.1468987,2012
41721,607,450051,95,353.6894737,127.7609474,2012
41722,607,450054,14986,244.2735173,125.3496417,2012
41723,607,450056,139,467.1420863,126.1021583,2012
41724,607,450058,229,858.4283843,122.0747162,2012
41725,607,450064,31,429.2464516,120.1293548,2012
41726,607,450068,1277,490.3384417,129.0497338,2012
41727,607,450072,113,427.6284956,130.0730088,2012
41728,607,450080,41,215.5,120.2036585,2012
41729,607,450083,22,503.1363636,118.035,2012
41730,607,450092,17,532.4117647,123.5835294,2012
41731,607,450097,12,561.6666667,130.0733333,2012
41732,607,450101,18,317,120.455,2012
41733,607,450102,5108,156.872917,118.059258,2012
41734,607,450104,185,258.8521081,122.3494054,2012
41735,607,450108,281,159.0854093,122.5248754,2012
41736,607,450119,81,613.4567901,121.3037037,2012
41737,607,450124,56,294.7767857,126.115,2012
41738,607,450128,326,790.797546,121.2521779,2012
41739,607,450130,386,130.6314767,122.4681347,2012
41740,607,450132,50,332.26,125.9952,2012
41741,607,450133,25,533.8948,132.1632,2012
41742,607,450147,326,294.2346933,118.7510736,2012
41743,607,450152,171,333.0997661,126.4907018,2012
41744,607,450165,81,1014.262593,122.4618519,2012
41745,607,450177,20,294.6565,123.502,2012
41746,607,450184,282,584.0257092,128.5968794,2012
41747,607,450193,14,507,130.0628571,2012
41748,607,450194,57,625.3157895,126.9438596,2012
41749,607,450196,123,412.4256911,126.6297561,2012
41750,607,450200,69,430.2789855,113.9950725,2012
41751,607,450203,513,764.3895712,124.2934113,2012
41752,607,450209,79,228.2341772,119.188481,2012
41753,607,450211,47,500.5957447,120.2202128,2012
41754,607,450214,19,649.8368421,125.6510526,2012
41755,607,450222,85,769.8941176,126.5762353,2012
41756,607,450229,131,589.0770992,120.2576336,2012
41757,607,450236,11,290.9636364,118.73,2012
41758,607,450237,401,271.869202,122.0097007,2012
41759,607,450271,126,1861.266349,124.8634127,2012
41760,607,450280,157,224.0013376,127.7334395,2012
41761,607,450289,1437,146.7371051,130.4055045,2012
41762,607,450292,39,408.3846154,127.7069231,2012
41763,607,450324,22,450.9540909,126.6327273,2012
41764,607,450340,226,632.5317257,117.3149558,2012
41765,607,450346,336,481.3690476,119.2707143,2012
41766,607,450347,14,550.0714286,130.0392857,2012
41767,607,450352,25,507.1096,127.7468,2012
41768,607,450358,106,374.8325472,129.0709434,2012
41769,607,450379,104,616.5769231,114.9720192,2012
41770,607,450388,13,927.8123077,122.5023077,2012
41771,607,450424,81,591.5555556,130.0651852,2012
41772,607,450462,90,934.0776667,127.77,2012
41773,607,450484,51,580.7552941,116.4372549,2012
41774,607,450537,12,294.125,127.77,2012
41775,607,450558,312,817.1760577,120.99,2012
41776,607,450565,12,165,118.83,2012
41777,607,450571,52,382.1538462,117.7019231,2012
41778,607,450587,75,750.72,122.2436,2012
41779,607,450610,17,633.9117647,130.0452941,2012
41780,607,450617,59,691.9491525,128.269322,2012
41781,607,450639,39,935.8061538,126.6015385,2012
41782,607,450643,100,406.77,115.3725,2012
41783,607,450644,36,338.975,130.0733333,2012
41784,607,450647,30,545.98,127.754,2012
41785,607,450651,34,489.2941176,127.73,2012
41786,607,450654,524,187.8746756,123.5601908,2012
41787,607,450656,64,397.943125,120.211875,2012
41788,607,450659,335,285.5138507,130.0952239,2012
41789,607,450668,42,243.952381,119.1180952,2012
41790,607,450670,172,721.4480814,128.8670349,2012
41791,607,450677,87,775.7873563,124.295977,2012
41792,607,450678,74,405.61,126.3614865,2012
41793,607,450684,56,683.0589286,128.2021429,2012
41794,607,450688,48,746.3575,127.7225,2012
41795,607,450690,646,259.5917183,118.0202786,2012
41796,607,450697,56,2171.1,122.5192857,2012
41797,607,450716,38,413.5928947,130.0434211,2012
41798,607,450723,145,361.9758621,127.7577241,2012
41799,607,450730,30,308.0586667,124.3303333,2012
41800,607,450742,18,398.8022222,122.0438889,2012
41801,607,450747,30,514.1,126.4096667,2012
41802,607,450771,59,949.9915254,127.7411864,2012
41803,607,450795,67,370.7164179,130.0738806,2012
41804,607,450801,203,289.8666502,114.4728079,2012
41805,607,450820,209,297.4844498,129.594067,2012
41806,607,450840,25,959.31,127.7612,2012
41807,607,450844,67,390.5298507,130.0755224,2012
41808,607,450845,208,330.4046635,119.1250962,2012
41809,607,450853,114,295.6268421,125.9754386,2012
41810,607,450855,90,497.8838889,125.7926667,2012
41811,607,450869,545,809.1324037,120.7153578,2012
41812,607,450893,31,985.6093548,127.7280645,2012
41813,607,460001,78,470.0564103,124.4734615,2012
41814,607,460003,235,494.9946809,125.8907234,2012
41815,607,460004,276,239.2791304,124.4148551,2012
41816,607,460005,17,366.71,116.9564706,2012
41817,607,460006,110,435.5525455,124.5703636,2012
41818,607,460009,338,143.3686391,125.9082544,2012
41819,607,460010,619,269.7406462,124.2150889,2012
41820,607,460015,26,198.7823077,116.5226923,2012
41821,607,460021,153,210.360719,120.9335948,2012
41822,607,460041,81,431,123.4623457,2012
41823,607,460044,275,159.6595273,125.5407273,2012
41824,607,460054,54,300.7037037,118.1553704,2012
41825,607,470001,1408,153.2449503,141.8515554,2012
41826,607,470003,4367,274.6073597,135.2541653,2012
41827,607,470005,141,236.5473759,135.2885106,2012
41828,607,470011,69,265.9001449,126.306087,2012
41829,607,490004,115,314.6178261,121.6353043,2012
41830,607,490005,246,291.4546748,121.0023984,2012
41831,607,490007,2576,267.4905163,121.7531988,2012
41832,607,490009,2220,197.8212523,122.6246486,2012
41833,607,490011,310,125.0258065,121.8485484,2012
41834,607,490012,14,391.4285714,122.5142857,2012
41835,607,490017,880,193.8833977,121.7605568,2012
41836,607,490018,18,535.1116667,131.32,2012
41837,607,490021,3704,126.3386366,119.0093278,2012
41838,607,490022,50,647.5,134.7476,2012
41839,607,490023,131,478.4427481,133.9400763,2012
41840,607,490032,6340,323.876664,127.1682871,2012
41841,607,490033,13,323.5692308,134.78,2012
41842,607,490037,70,434.9662857,122.5365714,2012
41843,607,490040,11,486,134.7627273,2012
41844,607,490041,70,365.668,121.8512857,2012
41845,607,490043,52,435.6538462,130.6115385,2012
41846,607,490044,88,292.7727273,121.89625,2012
41847,607,490046,4696,265.0817717,121.8108901,2012
41848,607,490052,20,512.2005,121.845,2012
41849,607,490053,30,448.8333333,114.4516667,2012
41850,607,490057,760,266.4697368,121.8995658,2012
41851,607,490059,3058,157.1298855,127.0308633,2012
41852,607,490060,92,547.3804348,114.446087,2012
41853,607,490063,37,171.3783784,134.7502703,2012
41854,607,490066,54,264,127.0657407,2012
41855,607,490067,395,440.7026582,126.2608101,2012
41856,607,490069,1772,153.1416479,127.0254966,2012
41857,607,490079,85,729.3411765,116.6428235,2012
41858,607,490093,1032,266.2218992,121.8909399,2012
41859,607,490112,50,625.32,127.0404,2012
41860,607,490118,87,523.3103448,127.042069,2012
41861,607,490119,3005,265.0618968,121.8774509,2012
41862,607,490120,41,559.1046341,119.4917073,2012
41863,607,490136,1002,161.6973154,126.9302395,2012
41864,607,490140,14,793,127.0585714,2012
41865,607,500001,73,597.1780822,140.4312329,2012
41866,607,500002,110,352.0618182,131.0863636,2012
41867,607,500003,397,202.4433249,139.7178338,2012
41868,607,500005,5759,211.3134468,140.4030839,2012
41869,607,500007,254,296.1966929,139.7974803,2012
41870,607,500008,7087,288.7879441,138.2100452,2012
41871,607,500011,15,347.1333333,140.4466667,2012
41872,607,500014,49,232.9971429,140.4263265,2012
41873,607,500016,776,142.9304124,140.431366,2012
41874,607,500019,17,373.85,141.8,2012
41875,607,500024,118,401.5617797,137.5692373,2012
41876,607,500025,20,373.8,140.425,2012
41877,607,500026,396,195.4671717,138.0910101,2012
41878,607,500027,77,373.2185714,140.4477922,2012
41879,607,500030,1723,200.6404063,140.0541149,2012
41880,607,500031,69,372.8,147.7589855,2012
41881,607,500036,409,574.1696822,132.4598533,2012
41882,607,500039,364,399.9070604,139.1288736,2012
41883,607,500041,1261,171.0675654,138.8577637,2012
41884,607,500044,249,840.5728112,132.0509237,2012
41885,607,500050,1072,479.1395056,138.1078825,2012
41886,607,500051,1623,281.1746334,140.2894948,2012
41887,607,500054,952,725.8555147,130.838708,2012
41888,607,500058,17,335.1205882,131.0805882,2012
41889,607,500060,55,275.5090909,140.412,2012
41890,607,500064,2924,272.9471648,139.7656703,2012
41891,607,500072,543,161.5426888,144.7875322,2012
41892,607,500077,1667,730.5416617,132.8604499,2012
41893,607,500079,16,481.5,127.22625,2012
41894,607,500084,62,428.4758065,140.4480645,2012
41895,607,500088,183,352.4153005,138.5779235,2012
41896,607,500108,228,436.3272368,140.1260526,2012
41897,607,500124,1478,356.9870771,138.9991949,2012
41898,607,500129,82,464.1207317,139.0765854,2012
41899,607,500139,46,289,138.5017391,2012
41900,607,500148,73,291.2505479,131.1283562,2012
41901,607,500150,925,141.3014595,138.5081081,2012
41902,607,510006,35,401.2471429,125.1002857,2012
41903,607,510007,358,133.0061453,118.9884358,2012
41904,607,510022,211,226.7446919,114.8886256,2012
41905,607,510023,38,439.1876316,105.6892105,2012
41906,607,510024,35,167.0857143,115.5411429,2012
41907,607,510031,23,232.8152174,116.7508696,2012
41908,607,510047,91,426.6873626,116.5130769,2012
41909,607,510055,64,126.9654688,116.3803125,2012
41910,607,510085,52,241.9038462,111.3728846,2012
41911,607,520002,1728,152.5528067,123.10511,2012
41912,607,520004,12,181.5741667,127.645,2012
41913,607,520008,334,297.865479,128.7115868,2012
41914,607,520009,69,339.6376812,123.7733333,2012
41915,607,520013,24,297.6375,122.1604167,2012
41916,607,520017,108,320.892963,125.2692593,2012
41917,607,520019,740,170.2992838,131.0761622,2012
41918,607,520027,1302,165.0206452,129.6476037,2012
41919,607,520028,3431,149.8554357,137.6261556,2012
41920,607,520030,633,160.3967457,121.9917536,2012
41921,607,520033,152,284.0265132,122.1744079,2012
41922,607,520035,69,513.5918841,108.9576812,2012
41923,607,520038,91,311.992967,127.3557143,2012
41924,607,520044,38,345.3578947,125.6365789,2012
41925,607,520045,19,265.9078947,124.1810526,2012
41926,607,520048,341,270.7727859,123.0495015,2012
41927,607,520049,903,383.2464009,126.4196013,2012
41928,607,520051,4080,164.1551471,129.5393137,2012
41929,607,520057,152,229.1184211,124.2599342,2012
41930,607,520062,131,329.6214504,129.6515267,2012
41931,607,520063,177,436.559322,129.0570621,2012
41932,607,520066,725,136.9323172,125.1417103,2012
41933,607,520070,15,173,126.218,2012
41934,607,520071,58,382.5151724,129.6548276,2012
41935,607,520075,130,277.6884615,126.9176154,2012
41936,607,520076,167,470.5892216,129.6770659,2012
41937,607,520088,58,190.3965517,124.5415517,2012
41938,607,520089,1551,224.6478981,139.0424694,2012
41939,607,520091,20,328.825,130.876,2012
41940,607,520095,45,384.9111111,137.622,2012
41941,607,520098,11035,234.0172669,137.6094726,2012
41942,607,520100,1650,174.8274727,125.7358061,2012
41943,607,520103,181,326.5248619,129.0971271,2012
41944,607,520107,76,151.0868421,122.1736842,2012
41945,607,520116,55,165.2218182,129.642,2012
41946,607,520136,20,526.55,129.654,2012
41947,607,520138,318,316.4816981,124.5567925,2012
41948,607,520139,31,274.2903226,129.6435484,2012
41949,607,520160,163,261.0736196,123.7803067,2012
41950,607,520177,1859,346.9952232,129.0925336,2012
41951,607,520189,77,371.5109091,131.6220779,2012
41952,607,520193,39,229.2397436,124.7564103,2012
41953,607,520196,26,330.39,126.2130769,2012
41954,607,520198,206,381.7230097,123.6945146,2012
41955,607,520206,17,258.4794118,129.5982353,2012
41956,607,530014,40,337.6425,130.488,2012
41957,607,670002,173,747.1618497,127.7643353,2012
41958,607,670019,36,774.25,130.0794444,2012
41959,607,670031,47,486.4070213,130.1006383,2012
41960,607,670034,5219,244.2874114,125.7425273,2012
41961,607,670043,113,568.8612389,125.230708,2012
